"SchoolYear","Column1","ESD","County","CountyDistrictNumber","District","GradeTested","EthnicityGender","WAASReadingTotalTestedNotTested","WAASReadingTotalTested","WAASReadingMetStandard","WAASReadingPercentMetStandard","WAASReadingPercentMetStandardExcludingNoScore","WAASReadingLevel1","WAASReadingPercentLevel1","WAASReadingLevel2","WAASReadingPercentLevel2","WAASReadingLevel3","WAASReadingPercentLevel3","WAASReadingLevel4","WAASReadingPercentLevel4","WAASReadingNoScore","WAASReadingPercentNoScore","WAASReadingNotMet","WAASReadingPercentNotMet","WAASReadingWAAS","WAASReadingPercentWAAS","WAASMathTotalTestedNotTested","WAASMathTotalTested","WAASMathMetStandard","WAASMathPercentMetStandard","WAASMathPercentMetStandardExcludingNoScore","WAASMathLevel1","WAASMathPercentLevel1","WAASMathLevel2","WAASMathPercentLevel2","WAASMathLevel3","WAASMathPercentLevel3","WAASMathLevel4","WAASMathPercentLevel4","WAASMathNoScore","WAASMathPercentNoScore","WAASMathNotMet","WAASMathPercentNotMet","WAASMathWAAS","WAASMathPercentWAAS","WAASWritingTotalTestedNotTested","WAASWritingTotalTested","WAASWritingMetStandard","WAASWritingPercentMetStandard","WAASWritingPercentMetStandardExcludingNoScore","WAASWritingLevel1","WAASWritingPercentLevel1","WAASWritingLevel2","WAASWritingPercentLevel2","WAASWritingLevel3","WAASWritingPercentLevel3","WAASWritingLevel4","WAASWritingPercentLevel4","WAASWritingNoScore","WAASWritingPercentNoScore","WAASWritingNotMet","WAASWritingPercentNotMet","WAASWritingWAAS","WAASWritingPercentWAAS","WAASScienceTotalTestedNotTested","WAASScienceTotalTested","WAASScienceMetStandard","WAASSciencePercentMetStandard","WAASSciencePercentMetStandardExcludingNoScore","WAASScienceLevel1","WAASSciencePercentLevel1","WAASScienceLevel2","WAASSciencePercentLevel2","WAASScienceLevel3","WAASSciencePercentLevel3","WAASScienceLevel4","WAASSciencePercentLevel4","WAASScienceNoScore","WAASSciencePercentNoScore","WAASScienceNotMet","WAASSciencePercentNotMet","WAASScienceWAAS","WAASSciencePercentWAAS"
"2012-13",247,"Educational Service District 101","Stevens","33070","Valley School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",247,"Educational Service District 101","Stevens","33070","Valley School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",3,"ALL",27,27,20,74,74.1,1,3.7,6,22.19,4,14.8,16,59.2,0,0,7,25.89,,0,27,27,18,66.59,66.7,0,0,9,33.29,1,3.7,17,62.89,0,0,9,33.29,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",4,"ALL",25,23,15,60,65.2,2,8,6,24,6,24,9,36,2,8,10,40,,0,25,23,14,56,60.9,2,8,7,28,2,8,12,48,2,8,11,44,,0,25,23,19,76,82.6,0,0,4,16,8,32,11,44,2,8,6,24,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",5,"ALL",24,24,22,91.59,91.7,0,0,2,8.3,8,33.29,14,58.29,0,0,2,8.3,,0,24,24,22,91.59,91.7,0,0,2,8.3,4,16.6,18,75,0,0,2,8.3,,0,,0,,,,,,,,,,,,,,,,,,24,24,21,87.5,87.5,0,0,3,12.5,9,37.5,12,50,0,0,3,12.5,,0
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",6,"ALL",24,23,22,91.59,95.7,1,4.09,0,0,4,16.6,18,75,1,4.09,2,8.3,,0,24,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",7,"ALL",15,15,13,86.59,86.7,0,0,2,13.3,1,6.59,12,80,0,0,2,13.3,,0,15,0,,,,,,,,,,,,,,,,,0,15,15,14,93.29,93.3,0,0,1,6.59,6,40,8,53.29,0,0,1,6.59,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",8,"ALL",15,14,10,66.59,71.4,0,0,4,26.6,1,6.59,9,60,1,6.59,5,33.29,,0,15,13,12,80,92.3,0,0,1,6.59,5,33.29,7,46.6,2,13.3,3,20,,0,,0,,,,,,,,,,,,,,,,,,15,14,14,93.29,100,0,0,0,0,6,40,8,53.29,1,6.59,1,6.59,,0
"2012-13",36,"Educational Service District 112","Clark","06037","Vancouver School District",10,"ALL",14,14,7,50,50,3,21.39,4,28.5,1,7.09,6,42.79,0,0,7,50,,0,14,14,6,42.79,42.9,3,21.39,5,35.7,0,0,6,42.79,0,0,8,57.1,,0,14,14,9,64.2,64.3,1,7.09,4,28.5,0,0,9,64.2,0,0,5,35.7,,0,14,14,8,57.1,57.1,2,14.19,4,28.5,1,7.09,7,50,0,0,6,42.79,,0
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",8,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",105,"Puget Sound Educational Service District 121","King","17402","Vashon Island School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",5,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",6,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",264,"Educational Service District 112","Wahkiakum","35200","Wahkiakum School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",69,"Educational Service District 105","Grant","13073","Wahluke School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",270,"Educational Service District 123","Walla Walla","36401","Waitsburg School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",3,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",4,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",5,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",6,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",7,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",8,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",266,"Educational Service District 123","Walla Walla","36140","Walla Walla Public Schools",10,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",3,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",4,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",5,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",304,"Educational Service District 105","Yakima","39207","Wapato School District",10,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",5,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",6,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",7,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",71,"North Central Educational Service District 171","Grant","13146","Warden School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",4,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",5,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",6,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",7,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",40,"Educational Service District 112",,"06112","Washougal School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",11,"Educational Service District 101","Adams","01109","Washtucna School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",58,"North Central Educational Service District 171",,"09209","Waterville School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",246,"Educational Service District 101","Stevens","33049","Wellpinit School District",10,"ALL",1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",3,"ALL",8,0,,,,,,,,,,,,,,,,,0,8,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",4,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",5,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,0
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",6,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",7,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",8,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,0
"2012-13",30,"North Central Educational Service District 171","Chelan","04246","Wenatchee School District",10,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",4,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",5,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",6,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",7,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",8,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",241,"Educational Service District 101","Spokane","32363","West Valley School District (Spokane)",10,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0
